a,dist,period,rplanet,snr,temp,transit_time,transitangle
1496000000000.0,166.81005372000593,491593518.7640654,3819314.158781973,0.10181978767450098,14000.0,226349.07507507323,0.001446513357601806
1496000000000.0,316.22776601683796,491593518.7640654,3819314.158781973,0.10476909886988227,14000.0,226349.07507507323,0.001446513357601806
1496000000000.0,1.0,491593518.7640654,9351349.134020206,0.09460976730745255,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,1.8957356524063758,491593518.7640654,9351349.134020206,0.09460976730745255,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,3.5938136638046276,491593518.7640654,9351349.134020206,0.09460976730745255,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,6.812920690579613,491593518.7640654,9351349.134020206,0.09460976730745255,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,12.91549665014884,491593518.7640654,9351349.134020206,0.09460976730745255,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,24.484367468222267,491593518.7640654,9351349.134020206,0.09460976730745255,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,46.4158883361278,491593518.7640654,9351349.134020206,0.09635375911297989,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,87.99225435691075,491593518.7640654,9351349.134020206,0.09911975920577208,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,166.81005372000593,491593518.7640654,9351349.134020206,0.10181821289702549,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,316.22776601683796,491593518.7640654,9351349.134020206,0.10476748478648915,14000.0,226927.7166037449,0.0014502112419435428
1496000000000.0,1.0,491593518.7640654,22896186.85209928,0.09460091124361963,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,1.8957356524063758,491593518.7640654,22896186.85209928,0.09460091124361968,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,3.5938136638046276,491593518.7640654,22896186.85209928,0.09460091124361968,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,6.812920690579613,491593518.7640654,22896186.85209928,0.09460091124361968,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,12.91549665014884,491593518.7640654,22896186.85209928,0.09460091124361963,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,24.484367468222267,491593518.7640654,22896186.85209928,0.09460091124361963,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,46.4158883361278,491593518.7640654,22896186.85209928,0.09634481530399443,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,87.99225435691075,491593518.7640654,22896186.85209928,0.09911058318983523,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,166.81005372000593,491593518.7640654,22896186.85209928,0.10180877171954254,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,316.22776601683796,491593518.7640654,22896186.85209928,0.10475780769092126,14000.0,228344.48378578204,0.0014592652778513495
1496000000000.0,1.0,491593518.7640654,56059865.25078781,0.09454782053574344,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,1.8957356524063758,491593518.7640654,56059865.25078781,0.09454782053574344,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,3.5938136638046276,491593518.7640654,56059865.25078781,0.09454782053574344,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,6.812920690579613,491593518.7640654,56059865.25078781,0.09454782053574344,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,12.91549665014884,491593518.7640654,56059865.25078781,0.09454782053574344,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,24.484367468222267,491593518.7640654,56059865.25078781,0.09454782053574344,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,46.4158883361278,491593518.7640654,56059865.25078781,0.09629119076448085,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,87.99225435691075,491593518.7640654,56059865.25078781,0.09905556382117697,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,166.81005372000593,491593518.7640654,56059865.25078781,0.1017521640670696,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,316.22776601683796,491593518.7640654,56059865.25078781,0.10469978155212921,14000.0,231813.34861597352,0.0014814335120750717
1496000000000.0,1.0,491593518.7640654,137259034.10193136,0.09422955010364255,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,1.8957356524063758,491593518.7640654,137259034.10193136,0.09422955010364262,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,3.5938136638046276,491593518.7640654,137259034.10193136,0.09422955010364259,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,6.812920690579613,491593518.7640654,137259034.10193136,0.09422955010364259,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,12.91549665014884,491593518.7640654,137259034.10193136,0.09422955010364255,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,24.484367468222267,491593518.7640654,137259034.10193136,0.09422955010364255,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,46.4158883361278,491593518.7640654,137259034.10193136,0.09596960639383303,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,87.99225435691075,491593518.7640654,137259034.10193136,0.09872557672849802,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,166.81005372000593,491593518.7640654,137259034.10193136,0.10141267497435565,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,316.22776601683796,491593518.7640654,137259034.10193136,0.10435172705047278,14000.0,240306.64473597365,0.0015357110313605957
1496000000000.0,1.0,491593518.7640654,336070062.92849386,0.09232156898977593,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,1.8957356524063758,491593518.7640654,336070062.92849386,0.09232156898977602,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,3.5938136638046276,491593518.7640654,336070062.92849386,0.09232156898977602,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,6.812920690579613,491593518.7640654,336070062.92849386,0.09232156898977602,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,12.91549665014884,491593518.7640654,336070062.92849386,0.09232156898977593,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,24.484367468222267,491593518.7640654,336070062.92849386,0.09232156898977593,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,46.4158883361278,491593518.7640654,336070062.92849386,0.09404011755249178,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,87.99225435691075,491593518.7640654,336070062.92849386,0.09674511189588565,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,166.81005372000593,491593518.7640654,336070062.92849386,0.09937553849703204,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,316.22776601683796,491593518.7640654,336070062.92849386,0.10226232780868182,14000.0,261101.94305782457,0.001668606104105624
1496000000000.0,1.0,491593518.7640654,822846291.5809826,0.08088352271308585,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,1.8957356524063758,491593518.7640654,822846291.5809826,0.0808835227130859,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,3.5938136638046276,491593518.7640654,822846291.5809826,0.0808835227130859,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,6.812920690579613,491593518.7640654,822846291.5809826,0.0808835227130859,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,12.91549665014884,491593518.7640654,822846291.5809826,0.08088352271308585,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,24.484367468222267,491593518.7640654,822846291.5809826,0.08088352271308585,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,46.4158883361278,491593518.7640654,822846291.5809826,0.08248023655809592,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,87.99225435691075,491593518.7640654,822846291.5809826,0.08484003882563308,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,166.81005372000593,491593518.7640654,822846291.5809826,0.08713508771133158,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,316.22776601683796,491593518.7640654,822846291.5809826,0.08969503100319026,14000.0,312017.9156301749,0.001993991283686165
1496000000000.0,1.0,491593518.7640654,2014687097.2932746,0.012314236740136592,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,1.8957356524063758,491593518.7640654,2014687097.2932746,0.012314236740136595,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,3.5938136638046276,491593518.7640654,2014687097.2932746,0.012314236740136595,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,6.812920690579613,491593518.7640654,2014687097.2932746,0.012314236740136595,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,12.91549665014884,491593518.7640654,2014687097.2932746,0.012317748156042642,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,24.484367468222267,491593518.7640654,2014687097.2932746,0.012362864744821848,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,46.4158883361278,491593518.7640654,2014687097.2932746,0.012630910770512252,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,87.99225435691075,491593518.7640654,2014687097.2932746,0.012988569676264614,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,166.81005372000593,491593518.7640654,2014687097.2932746,0.013347065288064097,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,316.22776601683796,491593518.7640654,2014687097.2932746,0.013739913365072078,14000.0,436682.4538765102,0.0027906763142425102
1496000000000.0,1.0,465201196.24370635,637100.0,0.09461153345180034,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,1.8957356524063758,465201196.24370635,637100.0,0.09461153345180034,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,3.5938136638046276,465201196.24370635,637100.0,0.09461153345180029,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,6.812920690579613,465201196.24370635,637100.0,0.09461153345180029,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,12.91549665014884,465201196.24370635,637100.0,0.09461153345180034,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,24.484367468222267,465201196.24370635,637100.0,0.09461153345180034,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,46.4158883361278,465201196.24370635,637100.0,0.09590865517863009,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,87.99225435691075,465201196.24370635,637100.0,0.09850754922579441,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,166.81005372000593,465201196.24370635,637100.0,0.1012878816651261,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,316.22776601683796,465201196.24370635,637100.0,0.10415306583440676,15000.0,233623.42463877637,0.0015777036698916228
1496000000000.0,1.0,465201196.24370635,1559899.0514004407,0.0946114990008225,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,1.8957356524063758,465201196.24370635,1559899.0514004407,0.0946114990008225,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,3.5938136638046276,465201196.24370635,1559899.0514004407,0.0946114990008225,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,6.812920690579613,465201196.24370635,1559899.0514004407,0.0946114990008225,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,12.91549665014884,465201196.24370635,1559899.0514004407,0.0946114990008225,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,24.484367468222267,465201196.24370635,1559899.0514004407,0.0946114990008225,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,46.4158883361278,465201196.24370635,1559899.0514004407,0.09590862058442169,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,87.99225435691075,465201196.24370635,1559899.0514004407,0.09850751381545111,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,166.81005372000593,465201196.24370635,1559899.0514004407,0.10128784517628145,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,316.22776601683796,465201196.24370635,1559899.0514004407,0.10415302827872189,15000.0,233714.76579316624,0.0015783205141773184
1496000000000.0,1.0,465201196.24370635,3819314.158781973,0.09461129247263635,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,1.8957356524063758,465201196.24370635,3819314.158781973,0.09461129247263643,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,3.5938136638046276,465201196.24370635,3819314.158781973,0.09461129247263635,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,6.812920690579613,465201196.24370635,3819314.158781973,0.09461129247263635,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,12.91549665014884,465201196.24370635,3819314.158781973,0.09461129247263635,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,24.484367468222267,465201196.24370635,3819314.158781973,0.09461129247263635,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,46.4158883361278,465201196.24370635,3819314.158781973,0.09590841319547284,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,87.99225435691075,465201196.24370635,3819314.158781973,0.09850730153306306,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,166.81005372000593,465201196.24370635,3819314.158781973,0.10128762642887368,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,316.22776601683796,465201196.24370635,3819314.158781973,0.10415280313592683,15000.0,233938.40883207155,0.0015798308183934823
1496000000000.0,1.0,465201196.24370635,9351349.134020206,0.09461005436868802,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,1.8957356524063758,465201196.24370635,9351349.134020206,0.09461005436868802,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,3.5938136638046276,465201196.24370635,9351349.134020206,0.09461005436868802,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,6.812920690579613,465201196.24370635,9351349.134020206,0.09461005436868802,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,12.91549665014884,465201196.24370635,9351349.134020206,0.09461005436868802,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,24.484367468222267,465201196.24370635,9351349.134020206,0.09461005436868802,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,46.4158883361278,465201196.24370635,9351349.134020206,0.09590716990039566,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,87.99225435691075,465201196.24370635,9351349.134020206,0.09850602889030952,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,166.81005372000593,465201196.24370635,9351349.134020206,0.1012863150355836,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,316.22776601683796,465201196.24370635,9351349.134020206,0.10415145340551953,15000.0,234485.98466669838,0.0015835287027352195
1496000000000.0,1.0,465201196.24370635,22896186.85209928,0.09460263213051513,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,1.8957356524063758,465201196.24370635,22896186.85209928,0.0946026321305152,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,3.5938136638046276,465201196.24370635,22896186.85209928,0.09460263213051513,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,6.812920690579613,465201196.24370635,22896186.85209928,0.09460263213051513,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,12.91549665014884,465201196.24370635,22896186.85209928,0.09460263213051513,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,24.484367468222267,465201196.24370635,22896186.85209928,0.09460263213051513,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,46.4158883361278,465201196.24370635,22896186.85209928,0.09589971608770131,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,87.99225435691075,465201196.24370635,22896186.85209928,0.098498398962463,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,166.81005372000593,465201196.24370635,22896186.85209928,0.10127845289617456,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,316.22776601683796,465201196.24370635,22896186.85209928,0.10414336147383477,15000.0,235826.68946187047,0.0015925827386430262
1496000000000.0,1.0,465201196.24370635,56059865.25078781,0.09455813698164774,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,1.8957356524063758,465201196.24370635,56059865.25078781,0.09455813698164783,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,3.5938136638046276,465201196.24370635,56059865.25078781,0.09455813698164779,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,6.812920690579613,465201196.24370635,56059865.25078781,0.09455813698164779,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,12.91549665014884,465201196.24370635,56059865.25078781,0.09455813698164774,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,24.484367468222267,465201196.24370635,56059865.25078781,0.09455813698164774,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,46.4158883361278,465201196.24370635,56059865.25078781,0.09585502500342152,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,87.99225435691075,465201196.24370635,56059865.25078781,0.09845264944204898,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,166.81005372000593,465201196.24370635,56059865.25078781,0.10123131265789218,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,316.22776601683796,465201196.24370635,56059865.25078781,0.10409484414962833,15000.0,239109.32034901055,0.0016147509728667484
1496000000000.0,1.0,465201196.24370635,137259034.10193136,0.09429139557203185,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,1.8957356524063758,465201196.24370635,137259034.10193136,0.09429139557203194,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,3.5938136638046276,465201196.24370635,137259034.10193136,0.09429139557203185,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,6.812920690579613,465201196.24370635,137259034.10193136,0.09429139557203185,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,12.91549665014884,465201196.24370635,137259034.10193136,0.09429139557203185,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,24.484367468222267,465201196.24370635,137259034.10193136,0.09429139557203185,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,46.4158883361278,465201196.24370635,137259034.10193136,0.09558701203870591,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,87.99225435691075,465201196.24370635,137259034.10193136,0.09817825220685866,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,166.81005372000593,465201196.24370635,137259034.10193136,0.1009485983763937,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,316.22776601683796,465201196.24370635,137259034.10193136,0.10380388162365786,15000.0,247146.63443933803,0.0016690284921522724
1496000000000.0,1.0,465201196.24370635,336070062.92849386,0.09269232283230569,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,1.8957356524063758,465201196.24370635,336070062.92849386,0.09269232283230569,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,3.5938136638046276,465201196.24370635,336070062.92849386,0.09269232283230565,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,6.812920690579613,465201196.24370635,336070062.92849386,0.09269232283230565,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,12.91549665014884,465201196.24370635,336070062.92849386,0.09269232283230569,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,24.484367468222267,465201196.24370635,336070062.92849386,0.09269232283230569,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,46.4158883361278,465201196.24370635,336070062.92849386,0.09397891279505637,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,87.99225435691075,465201196.24370635,336070062.92849386,0.09653130113027468,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,166.81005372000593,465201196.24370635,336070062.92849386,0.09925208924335803,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,316.22776601683796,465201196.24370635,336070062.92849386,0.10205803335688933,15000.0,266825.48960384785,0.0018019235648973008
1496000000000.0,1.0,465201196.24370635,822846291.5809826,0.08310613360650355,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,1.8957356524063758,465201196.24370635,822846291.5809826,0.08310613360650362,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,3.5938136638046276,465201196.24370635,822846291.5809826,0.08310613360650355,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,6.812920690579613,465201196.24370635,822846291.5809826,0.08310613360650355,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,12.91549665014884,465201196.24370635,822846291.5809826,0.08310613360650355,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,24.484367468222267,465201196.24370635,822846291.5809826,0.08310613360650355,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,46.4158883361278,465201196.24370635,822846291.5809826,0.08431837097938641,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,87.99225435691075,465201196.24370635,822846291.5809826,0.08662925650253352,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,166.81005372000593,465201196.24370635,822846291.5809826,0.0890574925321207,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,316.22776601683796,465201196.24370635,822846291.5809826,0.0915692875665629,15000.0,315007.92172402603,0.0021273087444778414
1496000000000.0,1.0,465201196.24370635,2014687097.2932746,0.025638438992048755,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,1.8957356524063758,465201196.24370635,2014687097.2932746,0.025638438992048755,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,3.5938136638046276,465201196.24370635,2014687097.2932746,0.025638438992048755,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,6.812920690579613,465201196.24370635,2014687097.2932746,0.025638438992048755,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,12.91549665014884,465201196.24370635,2014687097.2932746,0.025638438992048755,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,24.484367468222267,465201196.24370635,2014687097.2932746,0.02567720223321038,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,46.4158883361278,465201196.24370635,2014687097.2932746,0.026129596812331433,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,87.99225435691075,465201196.24370635,2014687097.2932746,0.02684689574628255,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,166.81005372000593,465201196.24370635,2014687097.2932746,0.0275994045714489,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,316.22776601683796,465201196.24370635,2014687097.2932746,0.02839236111300715,15000.0,432979.5590783379,0.0029239937750341863
1496000000000.0,1.0,385057089.83330274,637100.0,0.09461153658325054,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,1.8957356524063758,385057089.83330274,637100.0,0.09461153658325054,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,3.5938136638046276,385057089.83330274,637100.0,0.09461153658325058,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,6.812920690579613,385057089.83330274,637100.0,0.09461153658325058,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,12.91549665014884,385057089.83330274,637100.0,0.09461153658325058,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,24.484367468222267,385057089.83330274,637100.0,0.09461153658325054,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,46.4158883361278,385057089.83330274,637100.0,0.09461153658325054,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,87.99225435691075,385057089.83330274,637100.0,0.09649944213787727,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,166.81005372000593,385057089.83330274,637100.0,0.09927586442821137,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,316.22776601683796,385057089.83330274,637100.0,0.1019557793541657,19000.0,261684.4260114407,0.0021350233303646126
1496000000000.0,1.0,385057089.83330274,1559899.0514004407,0.09461151777337341,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,1.8957356524063758,385057089.83330274,1559899.0514004407,0.0946115177733735,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,3.5938136638046276,385057089.83330274,1559899.0514004407,0.09461151777337345,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,6.812920690579613,385057089.83330274,1559899.0514004407,0.09461151777337345,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,12.91549665014884,385057089.83330274,1559899.0514004407,0.09461151777337345,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,24.484367468222267,385057089.83330274,1559899.0514004407,0.09461151777337341,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,46.4158883361278,385057089.83330274,1559899.0514004407,0.09461151777337341,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,87.99225435691075,385057089.83330274,1559899.0514004407,0.09649942321052296,19000.0,261760.03106012792,0.0021356401746503075
1496000000000.0,166.81005372000593,385057089.83330274,1559899.0514004407,0.09927584490342023,19000.0,261760.03106012792,0.0021356401746503075
